100 419.000000
100 9993.000000
110 419.000000
110 9993.000000
120 419.000000
120 9993.000000
130 425.000000
130 9993.000000
140 425.000000
140 9993.000000
150 431.000000
150 9993.000000
160 431.000000
160 9993.000000
170 437.000000
170 9993.000000
180 437.000000
180 9993.000000
190 443.000000
190 9993.000000
200 449.000000
200 9993.000000
210 449.000000
210 9993.000000
220 455.000000
220 9993.000000
230 455.000000
230 9993.000000
240 461.000000
240 9993.000000
250 467.000000
250 9993.000000
260 467.000000
260 9993.000000
270 473.000000
270 9993.000000
280 473.000000
280 9993.000000
290 479.000000
290 9993.000000
300 485.000000
300 9993.000000
310 491.000000
310 9993.000000
320 491.000000
320 9993.000000
330 497.000000
330 9993.000000
340 503.000000
340 9993.000000
350 509.000000
350 9993.000000
360 509.000000
360 9993.000000
370 515.000000
370 9993.000000
380 521.000000
380 9993.000000
390 527.000000
390 9993.000000
400 533.000000
400 9993.000000
410 539.000000
410 9993.000000
420 545.000000
420 9993.000000
430 551.000000
430 9987.000000
440 557.000000
440 9987.000000
450 563.000000
450 9981.000000
460 569.000000
460 9975.000000
470 575.000000
470 9969.000000
480 581.000000
480 9963.000000
490 587.000000
490 9957.000000
500 593.000000
500 9951.000000
510 605.000000
510 9939.000000
520 611.000000
520 9933.000000
530 617.000000
530 9921.000000
540 629.000000
540 9903.000000
550 635.000000
550 9891.000000
560 647.000000
560 9873.000000
570 653.000000
570 9855.000000
580 665.000000
580 9837.000000
590 671.000000
590 9812.000000
600 683.000000
600 9787.000000
610 695.000000
610 9762.000000
620 707.000000
620 9731.000000
630 719.000000
630 9700.000000
640 731.000000
640 9663.000000
650 743.000000
650 9620.000000
660 755.000000
660 9577.000000
670 773.000000
670 9534.000000
680 785.000000
680 9478.000000
690 803.000000
690 9428.000000
700 821.000000
700 9366.000000
710 839.000000
710 9298.000000
720 857.000000
720 9230.000000
730 875.000000
730 9149.000000
740 900.000000
740 9068.000000
750 918.000000
750 8968.000000
760 943.000000
760 8868.000000
770 974.000000
770 8762.000000
780 999.000000
780 8644.000000
790 1030.000000
790 8513.000000
800 1067.000000
800 8370.000000
810 1110.000000
810 8214.000000
820 1153.000000
820 8039.000000
830 1203.000000
830 7839.000000
840 1265.000000
840 7627.000000
850 1346.000000
850 7377.000000
860 1446.000000
860 7096.000000
870 1602.000000
870 6759.000000
880 1852.000000
880 6353.000000
890 2270.000000
890 5860.000000
900 2857.000000
900 5142.000000
910 3994.000000
910 4005.000000
920 3994.000000
920 4005.000000
930 3994.000000
930 4005.000000
940 3994.000000
940 4005.000000
950 3994.000000
950 4005.000000
960 3994.000000
960 4005.000000
970 3994.000000
970 4005.000000
980 3994.000000
980 4005.000000
990 3994.000000
990 4005.000000
1000 3994.000000
1000 4005.000000
1010 3994.000000
1010 4005.000000
1020 3994.000000
1020 4005.000000
1030 3994.000000
1030 4005.000000
1040 3994.000000
1040 4005.000000
1050 3994.000000
1050 4005.000000
1060 3994.000000
1060 4005.000000
1070 3994.000000
1070 4005.000000
1080 3994.000000
1080 4005.000000
1090 3994.000000
1090 4005.000000
1100 3994.000000
1100 4005.000000
1110 3994.000000
1110 4005.000000
1120 3994.000000
1120 4005.000000
1130 3994.000000
1130 4005.000000
1140 3994.000000
1140 4005.000000
1150 3994.000000
1150 4005.000000
1160 3994.000000
1160 4005.000000
1170 3994.000000
1170 4005.000000
1180 3994.000000
1180 4005.000000
1190 3994.000000
1190 4005.000000
1200 3994.000000
1200 4005.000000
1210 3994.000000
1210 4005.000000
1220 3994.000000
1220 4005.000000
1230 3994.000000
1230 4005.000000
1240 3994.000000
1240 4005.000000
1250 3994.000000
1250 4005.000000
1260 3994.000000
1260 4005.000000
1270 3994.000000
1270 4005.000000
1280 3994.000000
1280 4005.000000
1290 3994.000000
1290 4005.000000
1300 3994.000000
1300 4005.000000
1310 3994.000000
1310 4005.000000
1320 3994.000000
1320 4005.000000
1330 3994.000000
1330 4005.000000
1340 3994.000000
1340 4005.000000
1350 3994.000000
1350 4005.000000
1360 3994.000000
1360 4005.000000
1370 3994.000000
1370 4005.000000
1380 3994.000000
1380 4005.000000
1390 3994.000000
1390 4005.000000
1400 3994.000000
1400 4005.000000
1410 3994.000000
1410 4005.000000
1420 3994.000000
1420 4005.000000
1430 3994.000000
1430 4005.000000
1440 3994.000000
1440 4005.000000
1450 3994.000000
1450 4005.000000
1460 3994.000000
1460 4005.000000
1470 3994.000000
1470 4005.000000
1480 3994.000000
1480 4005.000000
1490 3994.000000
1490 4005.000000
1500 3994.000000
1500 4005.000000
1510 3994.000000
1510 4005.000000
1520 3994.000000
1520 4005.000000
1530 3994.000000
1530 4005.000000
1540 3994.000000
1540 4005.000000
1550 3994.000000
1550 4005.000000
1560 3994.000000
1560 4005.000000
1570 3994.000000
1570 4005.000000
1580 3994.000000
1580 4005.000000
1590 3994.000000
1590 4005.000000
